date	Adan Yabaal	Afgooye	Afmadow	Baardheere	Badhaadhe	Baki	Balcad	Bandarbeyla	Baraawe	Baydhaba	Belet Weyne	Belet Xaawo	Berbera	Borama	Bossaso	Bu'aale	Bulo Burto	Burco	Burtinle	Buuhoodle	Buur Hakaba	Cabudwaaq	Cadaado	Cadale	Caluula	Caynabo	Ceel Afweyn	Ceel Barde	Ceel Buur	Ceel Dheer	Ceel Waaq	Ceerigaabo	Dhuusamarreeb	Diinsoor	Doolow	Eyl	Gaalkacyo	Galdogob	Garbahaarey	Garoowe	Gebiley	Hargeysa	Hobyo	Iskushuban	Jalalaqsi	Jamaame	Jariiban	Jilib	Jowhar	Kismaayo	Kurtunwaarey	Laas Caanood	Laasqoray	Lughaye	Luuq	Marka	Mogadishu	Owdweyne	Qandala	Qansax Dheere	Qardho	Qoryooley	Rab Dhuure	Saakow	Sablaale	Sheikh	Taleex	Tayeeglow	Waajid	Wanla Weyn	Xarardheere	Xudun	Xudur	Zeylac
2010-11	0.0	0.0	0.15411255411255412	0.07308225108225108	0.3281385281385281	0.0	0.0	0.0	0.0027705627705627706	0.0440952380952381	0.0	0.02535930735930736	0.0	0.00017316017316017316	0.00010389610389610389	0.09437229437229437	0.00041558441558441555	0.00012121212121212122	0.0	0.0	0.025567099567099568	0.0	0.0	0.0	0.00017316017316017316	0.0014199134199134199	0.0005281385281385281	3.4632034632034636e-05	0.0	0.0003896103896103896	0.04436363636363636	0.0	0.00019047619047619048	0.06491774891774892	0.006121212121212121	0.0	0.001238095238095238	0.0	0.03945454545454546	0.0	1.7316017316017318e-05	0.0	7.792207792207792e-05	0.0	0.0031948051948051948	0.12294372294372294	0.0	0.09610389610389611	0.0016017316017316017	0.23030303030303031	0.004839826839826839	0.0	0.00011255411255411256	0.0	0.028207792207792206	0.013792207792207791	0.0	6.926406926406927e-05	0.0001818181818181818	0.048225108225108226	0.0	0.0007012987012987013	0.007904761904761906	0.07600865800865801	0.03375757575757576	0.00038095238095238096	0.0	0.003316017316017316	0.008787878787878789	0.00554978354978355	0.0	0.0	0.0009696969696969698	0.0
2010-12	0.0	0.0	0.0016623376623376622	0.00393939393939394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015584415584415584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.658008658008659e-06	0.0017316017316017316	0.0	0.0	0.0007445887445887445	0.0	0.0	0.0	0.0	0.0014805194805194806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001471861471861472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001471861471861472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2011-01	0.0	0.0	0.0043463203463203455	0.006190476190476191	0.0004069264069264069	0.0	0.0	0.0	0.0	0.0	0.0	4.329004329004329e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019047619047619048	0.0	0.0	0.0	0.00011255411255411256	0.0	0.0	0.0	0.0	0.0	0.0	8.658008658008659e-06	0.0	0.0	0.0	0.002510822510822511	0.0	0.0	0.0	0.00024242424242424245	0.0	0.0	0.0	0.0	2.5974025974025972e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005878787878787879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2011-02	0.0	0.0	0.0011082251082251084	0.0002770562770562771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5974025974025972e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2011-03	0.0	0.0	0.0061385281385281385	0.00954978354978355	0.020562770562770564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021298701298701297	0.0	0.0	0.0	0.0	5.1948051948051944e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.658008658008659e-06	0.0	0.007064935064935065	0.0	0.0	0.008337662337662338	0.0	0.0	0.0	0.0	4.329004329004329e-05	0.0	0.0	0.0	0.0006147186147186147	0.0	0.0	0.0	0.0003896103896103896	0.0	0.0	0.01025108225108225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011255411255411256	0.0	0.0	0.0	0.022571428571428572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2011-04	0.09177489177489177	0.09696969696969697	0.2510822510822511	0.22424242424242424	0.29264069264069265	0.02425974025974026	0.11255411255411256	0.06777489177489178	0.08351515151515151	0.14632034632034632	0.02567099567099567	0.11255411255411256	0.02123809523809524	0.06441558441558443	0.00774025974025974	0.2606060606060606	0.06287445887445887	0.046380952380952384	0.03412987012987013	0.026805194805194808	0.1696969696969697	0.0008831168831168831	0.05085714285714286	0.09090909090909091	0.008528138528138527	0.020623376623376623	0.026095238095238095	0.03402597402597402	0.060199134199134204	0.0761991341991342	0.19653679653679654	0.022285714285714284	0.030207792207792208	0.22510822510822512	0.05457142857142857	0.05072727272727273	0.05137662337662338	0.04998268398268398	0.16883116883116883	0.052597402597402594	0.08412987012987014	0.07748917748917748	0.05913419913419913	0.03243290043290043	0.08744588744588745	0.12121212121212122	0.05070995670995671	0.18354978354978355	0.1471861471861472	0.23376623376623376	0.1367965367965368	0.02231168831168831	0.020173160173160173	0.0	0.07651948051948051	0.026233766233766234	0.0	0.05561904761904762	0.021870129870129873	0.24935064935064935	0.056606060606060604	0.13506493506493505	0.03778354978354979	0.2077922077922078	0.17402597402597403	0.07957575757575758	0.05800865800865801	0.07779220779220779	0.050389610389610394	0.14891774891774892	0.05251082251082251	0.03161904761904762	0.02451082251082251	0.00341991341991342
2011-05	0.2658008658008658	0.28744588744588745	0.17922077922077922	0.10303030303030303	0.12813852813852813	0.04076190476190476	0.2779220779220779	0.14805194805194805	0.19826839826839826	0.18354978354978355	0.23376623376623376	0.046458874458874456	0.1393939393939394	0.01038961038961039	0.15151515151515152	0.21471861471861473	0.2683982683982684	0.17056277056277055	0.15584415584415584	0.17142857142857143	0.26147186147186147	0.22510822510822512	0.24588744588744588	0.27186147186147186	0.09783549783549783	0.17922077922077922	0.1774891774891775	0.19913419913419914	0.22683982683982684	0.2554112554112554	0.06056277056277057	0.1619047619047619	0.22943722943722944	0.21991341991341992	0.05387878787878787	0.129004329004329	0.21471861471861473	0.22424242424242424	0.06587878787878788	0.13852813852813853	0.017636363636363638	0.1393939393939394	0.1670995670995671	0.15844155844155844	0.27705627705627706	0.1497835497835498	0.13506493506493505	0.18441558441558442	0.283982683982684	0.11774891774891776	0.2753246753246753	0.1774891774891775	0.16103896103896104	0.025298701298701296	0.08523809523809524	0.2545454545454545	0.0	0.1748917748917749	0.15670995670995672	0.12034632034632034	0.18181818181818182	0.3064935064935065	0.13246753246753246	0.17662337662337663	0.22943722943722944	0.18528138528138527	0.17316017316017315	0.24761904761904763	0.1722943722943723	0.27186147186147186	0.17662337662337663	0.1748917748917749	0.22683982683982684	0.007809523809523809
2011-06	0.00922943722943723	0.021411255411255412	0.0032554112554112552	0.018363636363636363	5.1948051948051944e-05	0.0044761904761904765	0.02941991341991342	0.003948051948051948	0.012502164502164502	0.004952380952380952	0.003264069264069264	0.020034632034632033	0.005220779220779221	0.0109004329004329	0.007826839826839826	0.0074285714285714285	0.0008917748917748918	0.016432900432900435	0.0041038961038961045	0.00516017316017316	0.030632034632034635	0.008294372294372295	0.006493506493506494	0.02896969696969697	0.002138528138528139	0.01393073593073593	0.004467532467532467	0.009619047619047619	0.00030303030303030303	0.001792207792207792	0.052103896103896104	0.005489177489177489	0.001696969696969697	0.02438961038961039	0.007835497835497836	0.0010216450216450216	0.0035064935064935063	0.004285714285714286	0.017688311688311687	0.0026666666666666666	0.03225108225108225	0.040502164502164505	0.002632034632034632	0.004545454545454545	0.015264069264069263	0.008987012987012988	0.0011341991341991342	0.009575757575757576	0.03147186147186147	0.002683982683982684	0.01574891774891775	0.0017142857142857142	0.005506493506493507	0.002510822510822511	0.009281385281385283	0.007861471861471861	0.0	0.03060606060606061	0.00774025974025974	0.006649350649350649	0.0021991341991341993	0.021774891774891773	0.006822510822510823	0.00761038961038961	0.00961038961038961	0.015662337662337662	0.0021558441558441562	0.0016796536796536796	0.006441558441558442	0.03851082251082251	0.001238095238095238	0.005541125541125541	0.005541125541125541	0.002285714285714286
2011-07	0.019636363636363636	0.027748917748917745	0.0004588744588744589	0.0008744588744588745	0.0	0.01748917748917749	0.02019047619047619	0.0	0.0201991341991342	0.005255411255411255	0.0008398268398268398	0.0	0.01664935064935065	0.03206060606060606	0.014458874458874458	0.0032813852813852813	0.010043290043290043	0.0029437229437229437	0.0012987012987012987	0.0	0.014502164502164502	0.0007359307359307359	0.002398268398268398	0.019385281385281387	0.020987012987012985	0.00011255411255411256	0.002857142857142857	0.0002943722943722944	0.0003982683982683983	0.005203463203463203	5.1948051948051944e-05	0.007896103896103896	0.00046753246753246754	0.006043290043290044	0.0005454545454545455	0.00258008658008658	0.0017835497835497836	0.0010822510822510823	7.792207792207792e-05	0.00044155844155844155	0.06977489177489178	0.09264069264069263	0.011558441558441558	0.0025714285714285717	0.017393939393939392	0.005151515151515152	0.007021645021645021	0.005506493506493507	0.018562770562770566	0.0004329004329004329	0.023367965367965367	1.7316017316017318e-05	0.005982683982683983	0.000658008658008658	0.00047619047619047624	0.02929004329004329	0.0	0.027913419913419914	0.0165021645021645	0.003350649350649351	2.5974025974025972e-05	0.025766233766233767	0.002735930735930736	0.002034632034632035	0.014597402597402597	0.0192034632034632	0.0	0.010406926406926406	0.0009956709956709957	0.02109090909090909	0.012051948051948052	0.0	0.006658008658008658	0.0031255411255411256
2011-08	0.06895238095238096	0.14632034632034632	0.11082251082251082	0.1012987012987013	0.11774891774891776	0.1670995670995671	0.1774891774891775	0.00038095238095238096	0.14112554112554113	0.05843290043290043	0.08917748917748917	0.030043290043290045	0.0509004329004329	0.4251082251082251	0.00980952380952381	0.13333333333333333	0.1012987012987013	0.0013506493506493507	0.01692640692640693	0.007186147186147187	0.12467532467532468	0.01840692640692641	0.050354978354978354	0.15584415584415584	0.0002770562770562771	2.5974025974025972e-05	0.03857142857142857	0.040935064935064935	0.0851948051948052	0.01774025974025974	0.06683982683982684	0.03481385281385282	0.06283116883116882	0.11515151515151516	0.03860606060606061	0.01	0.030865800865800864	0.054320346320346324	0.02951515151515152	0.00044155844155844155	0.37575757575757573	0.1774891774891775	0.008415584415584416	1.7316017316017318e-05	0.17922077922077922	0.17575757575757575	6.060606060606061e-05	0.1748917748917749	0.1974025974025974	0.12554112554112554	0.16017316017316016	0.013298701298701298	0.004251082251082251	0.21818181818181817	0.03994805194805195	0.15930735930735931	0.0	0.026354978354978357	0.008675324675324675	0.059627705627705634	0.00012987012987012987	0.15930735930735931	0.05673593073593074	0.11688311688311688	0.14112554112554113	0.024164502164502166	2.5974025974025972e-05	0.09264069264069263	0.0430995670995671	0.15064935064935064	0.044	0.0	0.06418181818181817	0.24329004329004328
2011-09	0.09264069264069263	0.04895238095238095	0.0018787878787878787	0.01702164502164502	0.00019913419913419916	0.03607792207792208	0.0805021645021645	0.010424242424242423	0.0016017316017316017	0.0987012987012987	0.06619913419913419	0.060458874458874455	0.04815584415584415	0.051471861471861474	0.04452813852813853	0.0016277056277056276	0.06573160173160174	0.040017316017316014	0.022424242424242423	0.061454545454545456	0.0558095238095238	0.024043290043290044	0.0021991341991341993	0.129004329004329	0.017142857142857144	0.012432900432900433	0.033038961038961034	0.11774891774891776	0.0592034632034632	0.08048484848484848	0.033324675324675326	0.042883116883116884	0.051982683982683985	0.018935064935064937	0.05709090909090909	0.005878787878787879	0.017627705627705628	0.035982683982683984	0.06225974025974026	0.008017316017316017	0.07081385281385282	0.09437229437229437	0.008614718614718615	0.028536796536796537	0.08831168831168831	0.0021645021645021645	0.0008917748917748918	0.001645021645021645	0.1316017316017316	0.00023376623376623377	0.007064935064935065	0.019272727272727275	0.048225108225108226	0.013515151515151515	0.08092640692640693	0.011212121212121211	0.0	0.059194805194805196	0.041740259740259744	0.029116883116883117	0.03350649350649351	0.008051948051948053	0.08831168831168831	0.00037229437229437226	0.004225108225108225	0.04888311688311688	0.01232900432900433	0.09696969696969697	0.11688311688311688	0.10303030303030303	0.02148051948051948	0.011766233766233767	0.1012987012987013	0.011445887445887447
2011-10	0.3281385281385281	0.4987012987012987	0.7151515151515152	0.9090909090909091	0.47186147186147187	0.006354978354978355	0.4536796536796537	0.21212121212121213	0.3887445887445887	0.6831168831168831	0.2909090909090909	0.5203463203463203	0.11168831168831168	0.0	0.08831168831168831	0.8337662337662337	0.3852813852813853	0.10043290043290043	0.22943722943722944	0.15584415584415584	0.7229437229437229	0.19653679653679654	0.2	0.3878787878787879	0.10043290043290043	0.07977489177489178	0.07335064935064935	0.3090909090909091	0.2831168831168831	0.2805194805194805	0.9619047619047619	0.08032034632034632	0.20952380952380953	0.9748917748917749	0.2649350649350649	0.30562770562770564	0.24242424242424243	0.22510822510822512	0.7073593073593074	0.1670995670995671	0.003515151515151515	0.07026839826839827	0.25367965367965367	0.141991341991342	0.5108225108225108	0.38441558441558443	0.32987012987012987	0.5125541125541125	0.6268398268398269	0.47965367965367967	0.5212121212121212	0.13593073593073593	0.09264069264069263	0.0	0.4562770562770563	0.35324675324675325	0.0	0.08584415584415585	0.10303030303030303	1.0	0.13506493506493505	0.5774891774891775	0.3974025974025974	0.9203463203463204	0.6597402597402597	0.1619047619047619	0.11948051948051948	0.4805194805194805	0.48398268398268396	0.6891774891774892	0.2571428571428571	0.1012987012987013	0.4051948051948052	0.0
